
﻿Ticker,close,date,high,low,month,open,volume,Daily_Return,Cumulative_return,sector
BHARTIARTL,1481.35,7/29/2024 5:30,1525.0,1477.05,2024-07,1525.0,4589313,-0.021823825,0.600940236,TELECOM
BHARTIARTL,1470.35,7/30/2024 5:30,1484.9,1464.05,2024-07,1484.4,4263689,-0.007425659,0.589052199,TELECOM
BHARTIARTL,1491.55,7/31/2024 5:30,1504.15,1473.15,2024-07,1477.85,5634305,0.014418336,0.611963687,TELECOM
BHARTIARTL,1505.5,8/1/2024 5:30,1511.0,1485.0,2024-08,1485.0,4531379,0.009352687,0.627039879,TELECOM
BHARTIARTL,1493.8,8/2/2024 5:30,1505.15,1483.6,2024-08,1494.1,3335905,-0.007771504,0.614395331,TELECOM
BHARTIARTL,1465.7,8/5/2024 5:30,1488.0,1451.5,2024-08,1482.0,5111901,-0.018811086,0.584026802,TELECOM
BHARTIARTL,1443.55,8/6/2024 5:30,1492.9,1431.1,2024-08,1483.1,8249573,-0.015112233,0.56008862,TELECOM
BHARTIARTL,1441.75,8/7/2024 5:30,1454.9,1422.6,2024-08,1452.0,5700734,-0.001246926,0.558143305,TELECOM
BHARTIARTL,1451.8,8/8/2024 5:30,1466.5,1430.0,2024-08,1435.0,5986360,0.006970695,0.569004647,TELECOM
BHARTIARTL,1464.1,8/9/2024 5:30,1482.0,1457.3,2024-08,1465.0,3615910,0.008472241,0.582297633,TELECOM
BHARTIARTL,1458.6,8/12/2024 5:30,1477.5,1445.0,2024-08,1466.0,4028226,-0.003756574,0.576353615,TELECOM
BHARTIARTL,1459.7,8/13/2024 5:30,1478.4,1450.35,2024-08,1468.0,4495208,0.000754148,0.577542419,TELECOM
BHARTIARTL,1471.7,8/14/2024 5:30,1480.1,1453.1,2024-08,1453.1,5891784,0.008220867,0.590511186,TELECOM
BHARTIARTL,1483.55,8/16/2024 5:30,1491.0,1468.1,2024-08,1480.0,7176426,0.008051913,0.603317843,TELECOM
BHARTIARTL,1469.65,8/19/2024 5:30,1489.1,1464.3,2024-08,1487.0,4404075,-0.009369418,0.588295688,TELECOM
BHARTIARTL,1449.15,8/20/2024 5:30,1484.75,1446.5,2024-08,1480.0,10046892,-0.013948899,0.566140711,TELECOM
BHARTIARTL,1463.45,8/21/2024 5:30,1466.6,1447.7,2024-08,1453.0,6175510,0.009867854,0.581595158,TELECOM
BHARTIARTL,1486.35,8/22/2024 5:30,1499.9,1465.0,2024-08,1473.7,6781325,0.015647955,0.606343888,TELECOM
BHARTIARTL,1506.75,8/23/2024 5:30,1510.0,1479.35,2024-08,1493.0,6238112,0.013724897,0.628390792,TELECOM
BHARTIARTL,1513.55,8/26/2024 5:30,1520.7,1505.0,2024-08,1509.0,4307432,0.004513025,0.63573976,TELECOM
BHARTIARTL,1522.75,8/27/2024 5:30,1526.35,1502.0,2024-08,1518.0,3965066,0.006078425,0.645682481,TELECOM
BHARTIARTL,1556.35,8/28/2024 5:30,1564.5,1521.65,2024-08,1527.95,6225319,0.022065342,0.681995029,TELECOM
BHARTIARTL,1565.9,8/29/2024 5:30,1571.7,1545.95,2024-08,1565.0,8036748,0.006136152,0.692316006,TELECOM
BHARTIARTL,1589.05,8/30/2024 5:30,1608.4,1561.6,2024-08,1576.0,37820442,0.01478383,0.717334918,TELECOM
BHARTIARTL,1571.35,9/2/2024 5:30,1605.0,1565.5,2024-09,1605.0,4890314,-0.011138731,0.698205987,TELECOM
BHARTIARTL,1560.6,9/3/2024 5:30,1579.0,1558.6,2024-09,1579.0,4546295,-0.006841251,0.686588134,TELECOM
BHARTIARTL,1561.9,9/4/2024 5:30,1566.0,1542.0,2024-09,1558.0,5213811,0.000833013,0.687993083,TELECOM
BHARTIARTL,1547.2,9/5/2024 5:30,1563.0,1541.5,2024-09,1559.0,5652812,-0.009411614,0.672106344,TELECOM
BHARTIARTL,1539.25,9/6/2024 5:30,1555.6,1530.2,2024-09,1552.8,5497805,-0.005138314,0.663514536,TELECOM
BHARTIARTL,1542.65,9/9/2024 5:30,1546.75,1523.25,2024-09,1523.25,3912508,0.002208868,0.66718902,TELECOM
BHARTIARTL,1577.85,9/10/2024 5:30,1586.0,1545.15,2024-09,1545.15,6163457,0.022817878,0.705230736,TELECOM
BHARTIARTL,1577.8,9/11/2024 5:30,1598.9,1574.45,2024-09,1578.45,5994914,-3.17e-05,0.705176699,TELECOM
BHARTIARTL,1646.75,9/12/2024 5:30,1652.8,1590.1,2024-09,1596.15,12204496,0.043700089,0.779693073,TELECOM
BHARTIARTL,1634.45,9/13/2024 5:30,1654.9,1631.05,2024-09,1651.0,5609618,-0.007469258,0.766400086,TELECOM
BHARTIARTL,1635.45,9/16/2024 5:30,1652.95,1630.1,2024-09,1634.45,3762063,0.000611827,0.767480817,TELECOM
BHARTIARTL,1661.75,9/17/2024 5:30,1666.05,1638.5,2024-09,1650.0,4223072,0.016081201,0.795904031,TELECOM
BHARTIARTL,1654.9,9/18/2024 5:30,1670.95,1647.85,2024-09,1655.2,3171195,-0.00412216,0.788501027,TELECOM
BHARTIARTL,1664.85,9/19/2024 5:30,1711.7,1647.7,2024-09,1647.7,8498240,0.006012448,0.799254296,TELECOM
BHARTIARTL,1711.75,9/20/2024 5:30,1723.4,1666.0,2024-09,1671.0,21646275,0.028170706,0.84994056,TELECOM
BHARTIARTL,1750.45,9/23/2024 5:30,1754.25,1719.0,2024-09,1719.0,5001827,0.022608442,0.891764833,TELECOM
BHARTIARTL,1756.65,9/24/2024 5:30,1767.55,1746.1,2024-09,1752.0,7579205,0.003541946,0.898465363,TELECOM
BHARTIARTL,1760.4,9/25/2024 5:30,1766.9,1745.0,2024-09,1755.55,4017103,0.002134745,0.902518102,TELECOM
BHARTIARTL,1771.1,9/26/2024 5:30,1779.0,1746.15,2024-09,1770.0,7417423,0.006078164,0.914081919,TELECOM
BHARTIARTL,1734.6,9/27/2024 5:30,1763.45,1722.5,2024-09,1755.2,7116861,-0.020608661,0.874635253,TELECOM
BHARTIARTL,1709.55,9/30/2024 5:30,1733.0,1704.2,2024-09,1714.0,6907288,-0.01444137,0.847562953,TELECOM
BHARTIARTL,1698.7,10/1/2024 5:30,1722.85,1696.0,2024-10,1705.0,3649090,-0.006346699,0.835837026,TELECOM
BHARTIARTL,1673.45,10/3/2024 5:30,1695.0,1665.0,2024-10,1665.0,7200276,-0.014864308,0.808548579,TELECOM
BHARTIARTL,1640.9,10/4/2024 5:30,1686.7,1630.15,2024-10,1670.05,8576527,-0.019450835,0.773370799,TELECOM
BHARTIARTL,1662.05,10/7/2024 5:30,1670.0,1642.45,2024-10,1651.0,5387707,0.012889268,0.79622825,TELECOM
BHARTIARTL,1657.45,10/8/2024 5:30,1679.5,1652.0,2024-10,1662.6,5224335,-0.002767666,0.79125689,TELECOM
BHARTIARTL,1678.1,10/9/2024 5:30,1704.6,1661.05,2024-10,1666.75,3414614,0.012458898,0.813573976,TELECOM
BHARTIARTL,1678.1,10/10/2024 5:30,1698.95,1665.0,2024-10,1686.6,5047657,0.0,0.813573976,TELECOM
BHARTIARTL,1687.4,10/11/2024 5:30,1690.25,1658.65,2024-10,1678.1,2367678,0.005541982,0.82362477,TELECOM
BHARTIARTL,1695.6,10/14/2024 5:30,1710.05,1679.35,2024-10,1686.0,2069815,0.004859547,0.832486761,TELECOM
BHARTIARTL,1717.25,10/15/2024 5:30,1732.75,1699.95,2024-10,1708.0,5891334,0.012768342,0.855884578,TELECOM
BHARTIARTL,1733.95,10/16/2024 5:30,1742.25,1717.1,2024-10,1720.0,3299887,0.009724851,0.873932779,TELECOM
BHARTIARTL,1701.15,10/17/2024 5:30,1737.95,1694.4,2024-10,1736.75,4373392,-0.018916347,0.838484816,TELECOM
BHARTIARTL,1707.85,10/18/2024 5:30,1716.1,1685.2,2024-10,1710.0,4154915,0.003938512,0.845725711,TELECOM
BHARTIARTL,1692.55,10/21/2024 5:30,1708.95,1662.0,2024-10,1705.55,3836168,-0.008958632,0.829190533,TELECOM
BHARTIARTL,1692.25,10/22/2024 5:30,1712.9,1687.35,2024-10,1692.0,3070057,-0.000177247,0.828866314,TELECOM
BHARTIARTL,1685.8,10/23/2024 5:30,1701.35,1680.1,2024-10,1690.0,2764757,-0.003811494,0.821895601,TELECOM
BHARTIARTL,1678.45,10/24/2024 5:30,1693.0,1657.4,2024-10,1687.0,3669575,-0.004359948,0.813952232,TELECOM
BHARTIARTL,1666.0,10/25/2024 5:30,1684.75,1655.85,2024-10,1681.1,3434386,-0.007417558,0.800497136,TELECOM
BHARTIARTL,1663.35,10/28/2024 5:30,1677.85,1645.65,2024-10,1658.15,2811651,-0.001590636,0.7976332,TELECOM
BHARTIARTL,1637.1,10/29/2024 5:30,1667.95,1610.0,2024-10,1650.5,6990747,-0.015781405,0.769264022,TELECOM
BHARTIARTL,1633.35,10/30/2024 5:30,1651.0,1617.8,2024-10,1627.8,4622628,-0.002290636,0.765211283,TELECOM
BHARTIARTL,1612.6,10/31/2024 5:30,1638.8,1602.15,2024-10,1634.0,4921681,-0.012703952,0.742786123,TELECOM
BHARTIARTL,1616.45,11/1/2024 5:30,1626.35,1605.35,2024-11,1620.0,279441,0.002387449,0.746946936,TELECOM
BHARTIARTL,1591.25,11/4/2024 5:30,1623.85,1573.05,2024-11,1619.15,6094029,-0.015589718,0.719712526,TELECOM
BHARTIARTL,1578.4,11/5/2024 5:30,1593.9,1566.0,2024-11,1583.25,6473278,-0.008075412,0.705825138,TELECOM
BHARTIARTL,1598.8,11/6/2024 5:30,1610.75,1566.5,2024-11,1583.0,6631728,0.01292448,0.727872042,TELECOM
BHARTIARTL,1575.8,11/7/2024 5:30,1608.55,1569.65,2024-11,1595.95,5160994,-0.014385789,0.703015238,TELECOM
BHARTIARTL,1569.9,11/8/2024 5:30,1579.5,1558.85,2024-11,1571.0,3096384,-0.00374413,0.696638928,TELECOM
BHARTIARTL,1560.55,11/11/2024 5:30,1581.6,1551.8,2024-11,1561.0,3664301,-0.005955793,0.686534097,TELECOM
BHARTIARTL,1555.65,11/12/2024 5:30,1595.0,1550.1,2024-11,1568.8,4479934,-0.003139919,0.681238517,TELECOM
BHARTIARTL,1550.45,11/13/2024 5:30,1572.5,1546.35,2024-11,1559.9,5816699,-0.003342654,0.675618718,TELECOM
BHARTIARTL,1550.5,11/14/2024 5:30,1568.0,1536.55,2024-11,1550.0,5139154,3.22e-05,0.675672755,TELECOM
BHARTIARTL,1537.0,11/18/2024 5:30,1568.95,1529.45,2024-11,1568.95,4816078,-0.008706869,0.661082892,TELECOM
BHARTIARTL,1525.5,11/19/2024 5:30,1558.0,1519.3,2024-11,1537.0,6238241,-0.007482108,0.64865449,TELECOM
BHARTIARTL,1525.15,11/21/2024 5:30,1542.05,1511.0,2024-11,1538.0,7356679,-0.000229433,0.648276235,TELECOM
BHARTIARTL,1569.3,11/22/2024 5:30,1575.0,1520.2,2024-11,1533.0,7640321,0.028947972,0.69599049,TELECOM
BPCL,170.68,10/4/2023 5:30,172.48,169.78,2023-10,170.68,6049760,0.0,0.0,ENERGY
BPCL,172.23,10/5/2023 5:30,173.88,171.4,2023-10,172.75,7115506,0.009081322,0.009081322,ENERGY
BPCL,173.6,10/6/2023 5:30,174.5,172.0,2023-10,172.5,3717076,0.007954479,0.017108038,ENERGY
BPCL,170.0,10/9/2023 5:30,170.83,168.08,2023-10,170.5,8740080,-0.020737327,-0.003984064,ENERGY
BPCL,170.2,10/10/2023 5:30,171.3,169.6,2023-10,170.03,3572978,0.001176471,-0.00281228,ENERGY
BPCL,171.28,10/11/2023 5:30,172.65,170.75,2023-10,171.1,4799512,0.006345476,0.00351535,ENERGY
BPCL,174.35,10/12/2023 5:30,175.18,172.03,2023-10,172.45,7703802,0.017923867,0.021502226,ENERGY
BPCL,173.85,10/13/2023 5:30,175.3,173.53,2023-10,173.55,3981804,-0.002867795,0.018572768,ENERGY
BPCL,173.63,10/16/2023 5:30,174.23,171.0,2023-10,172.5,3262470,-0.001265459,0.017283806,ENERGY
BPCL,177.35,10/17/2023 5:30,178.85,173.35,2023-10,174.45,10443728,0.021424869,0.039078978,ENERGY
BPCL,175.1,10/18/2023 5:30,178.25,174.43,2023-10,177.5,9162228,-0.012686778,0.025896414,ENERGY
BPCL,176.85,10/19/2023 5:30,177.28,174.58,2023-10,174.75,5743188,0.009994289,0.03614952,ENERGY
BPCL,173.2,10/20/2023 5:30,176.4,172.28,2023-10,175.3,4400690,-0.02063896,0.014764472,ENERGY
BPCL,171.4,10/23/2023 5:30,173.65,170.83,2023-10,172.78,7813800,-0.01039261,0.00421842,ENERGY
BPCL,169.98,10/25/2023 5:30,173.25,169.25,2023-10,171.28,5429774,-0.008284714,-0.004101242,ENERGY
BPCL,167.5,10/26/2023 5:30,169.48,165.73,2023-10,168.8,7743878,-0.014589952,-0.018631357,ENERGY
BPCL,167.48,10/27/2023 5:30,169.13,167.0,2023-10,167.5,2996088,-0.000119403,-0.018748535,ENERGY
BPCL,173.45,10/30/2023 5:30,174.45,168.55,2023-10,169.0,21873188,0.035646047,0.016229201,ENERGY
BPCL,174.63,10/31/2023 5:30,176.98,172.33,2023-10,174.18,10673186,0.006803113,0.023142723,ENERGY
BPCL,178.45,11/1/2023 5:30,179.38,175.28,2023-11,175.28,13929780,0.021874821,0.045523787,ENERGY
BPCL,180.28,11/2/2023 5:30,181.0,178.63,2023-11,180.48,10130432,0.010254973,0.056245606,ENERGY
BPCL,180.75,11/3/2023 5:30,181.85,180.1,2023-11,180.58,5627900,0.002607056,0.058999297,ENERGY
BPCL,183.13,11/6/2023 5:30,184.58,180.68,2023-11,181.4,9072020,0.013167358,0.07294352,ENERGY
BPCL,186.4,11/7/2023 5:30,186.83,183.1,2023-11,183.4,10702176,0.017856168,0.09210218,ENERGY
BPCL,192.1,11/8/2023 5:30,193.95,187.03,2023-11,187.73,24020912,0.030579399,0.125498008,ENERGY
BPCL,191.78,11/9/2023 5:30,195.33,191.4,2023-11,192.55,12843896,-0.001665799,0.123623154,ENERGY
BPCL,192.03,11/10/2023 5:30,193.05,190.25,2023-11,190.9,4932486,0.001303577,0.125087884,ENERGY
BPCL,192.05,11/12/2023 5:30,194.0,191.58,2023-11,192.5,776810,0.00010415,0.125205062,ENERGY
BPCL,193.55,11/13/2023 5:30,194.35,191.75,2023-11,191.75,4838906,0.007810466,0.133993438,ENERGY
BPCL,196.28,11/15/2023 5:30,196.7,193.58,2023-11,194.0,11266250,0.014104882,0.149988282,ENERGY
BPCL,199.33,11/16/2023 5:30,200.65,196.5,2023-11,197.0,15416172,0.015539026,0.16785798,ENERGY
BPCL,195.13,11/17/2023 5:30,203.55,194.63,2023-11,200.0,16380696,-0.021070586,0.143250527,ENERGY
BPCL,196.0,11/20/2023 5:30,196.7,193.73,2023-11,195.33,4506882,0.004458566,0.148347785,ENERGY
BPCL,194.0,11/21/2023 5:30,196.6,193.3,2023-11,196.0,4477214,-0.010204082,0.136629951,ENERGY
BPCL,201.05,11/22/2023 5:30,201.4,195.55,2023-11,196.0,25730664,0.036340206,0.177935318,ENERGY
BPCL,205.65,11/23/2023 5:30,206.75,200.33,2023-11,201.78,16239092,0.022879881,0.204886337,ENERGY
BPCL,205.3,11/24/2023 5:30,206.5,203.5,2023-11,206.5,10975546,-0.001701921,0.202835716,ENERGY
BPCL,212.25,11/28/2023 5:30,212.95,206.55,2023-11,207.03,23186856,0.033852898,0.243555191,ENERGY
BPCL,214.33,11/29/2023 5:30,217.23,209.35,2023-11,213.0,25208812,0.009799764,0.255741739,ENERGY
BPCL,217.85,11/30/2023 5:30,219.38,214.53,2023-11,217.25,32721308,0.016423273,0.276365128,ENERGY
BPCL,219.0,12/1/2023 5:30,221.2,216.7,2023-12,220.0,19278842,0.005278862,0.283102883,ENERGY
BPCL,230.75,12/4/2023 5:30,232.4,222.0,2023-12,222.5,41482794,0.053652968,0.351945161,ENERGY
BPCL,236.1,12/5/2023 5:30,238.23,232.5,2023-12,235.03,38376064,0.023185265,0.383290368,ENERGY
BPCL,236.43,12/6/2023 5:30,241.25,234.15,2023-12,240.5,27408826,0.001397713,0.385223811,ENERGY
BPCL,237.35,12/7/2023 5:30,239.5,235.75,2023-12,238.5,23850564,0.003891215,0.390614015,ENERGY
BPCL,235.23,12/8/2023 5:30,238.73,232.9,2023-12,238.45,18940478,-0.008931957,0.37819311,ENERGY
BPCL,232.75,12/11/2023 5:30,237.43,228.28,2023-12,237.43,27693108,-0.010542873,0.363662995,ENERGY
BPCL,223.78,12/12/2023 5:30,225.73,222.75,2023-12,222.75,19940320,-0.038539205,0.311108507,ENERGY
BPCL,223.75,12/13/2023 5:30,227.18,222.98,2023-12,224.75,26664018,-0.00013406,0.31093274,ENERGY
BPCL,222.85,12/14/2023 5:30,224.98,221.03,2023-12,224.98,12555568,-0.004022346,0.305659714,ENERGY
BPCL,224.5,12/15/2023 5:30,226.73,221.1,2023-12,222.5,22079148,0.007404083,0.315326928,ENERGY
BPCL,223.63,12/18/2023 5:30,225.13,222.05,2023-12,224.5,16831064,-0.003875278,0.31022967,ENERGY
BPCL,224.88,12/19/2023 5:30,225.75,222.53,2023-12,223.63,12644672,0.00558959,0.317553316,ENERGY
BPCL,219.73,12/20/2023 5:30,227.68,219.18,2023-12,226.7,17347978,-0.022901103,0.287379892,ENERGY
BPCL,224.78,12/21/2023 5:30,225.23,216.23,2023-12,217.45,18554414,0.022982752,0.316967424,ENERGY
BPCL,223.33,12/22/2023 5:30,226.68,222.53,2023-12,224.85,11559264,-0.006450752,0.308471994,ENERGY
BPCL,225.8,12/26/2023 5:30,228.25,222.25,2023-12,224.0,22976450,0.011059867,0.32294352,ENERGY
BPCL,227.35,12/27/2023 5:30,228.2,224.15,2023-12,226.98,12398088,0.006864482,0.332024842,ENERGY
BPCL,232.9,12/28/2023 5:30,235.43,227.38,2023-12,228.0,45183336,0.0244117,0.364541833,ENERGY
BPCL,225.33,12/29/2023 5:30,229.0,224.33,2023-12,227.25,17088440,-0.03250322,0.320189829,ENERGY
BPCL,226.03,1/1/2024 5:30,229.7,225.35,2024-01,229.7,7006288,0.003106555,0.324291071,ENERGY
BPCL,228.13,1/2/2024 5:30,229.7,224.05,2024-01,226.03,9458818,0.009290802,0.336594797,ENERGY
BPCL,230.53,1/3/2024 5:30,232.65,227.53,2024-01,229.98,15058884,0.010520317,0.350656199,ENERGY
BPCL,226.33,1/4/2024 5:30,228.75,225.5,2024-01,228.4,17904916,-0.018218887,0.326048746,ENERGY
BPCL,226.55,1/5/2024 5:30,229.83,225.63,2024-01,227.95,8080468,0.000972032,0.327337708,ENERGY
BPCL,227.5,1/8/2024 5:30,232.15,225.73,2024-01,228.48,18232610,0.004193335,0.332903679,ENERGY
BPCL,229.98,1/9/2024 5:30,231.88,227.83,2024-01,230.0,12301290,0.010901099,0.347433794,ENERGY
BPCL,225.63,1/10/2024 5:30,228.08,222.55,2024-01,227.6,15261992,-0.018914688,0.321947504,ENERGY
BPCL,229.35,1/11/2024 5:30,230.6,226.6,2024-01,226.95,15751252,0.016487169,0.343742676,ENERGY
BPCL,229.13,1/12/2024 5:30,230.55,227.55,2024-01,229.5,11990812,-0.000959233,0.342453715,ENERGY
BPCL,229.98,1/15/2024 5:30,231.75,227.83,2024-01,230.0,10408382,0.003709684,0.347433794,ENERGY
BPCL,236.43,1/16/2024 5:30,239.9,230.25,2024-01,230.5,42369500,0.028045917,0.385223811,ENERGY
BPCL,235.83,1/17/2024 5:30,238.58,233.08,2024-01,236.0,22429284,-0.002537749,0.38170846,ENERGY
BPCL,236.6,1/18/2024 5:30,240.45,230.5,2024-01,233.5,19802302,0.003265064,0.386219827,ENERGY
BPCL,240.48,1/19/2024 5:30,242.5,237.03,2024-01,238.0,12973856,0.016398986,0.408952426,ENERGY
BPCL,241.55,1/20/2024 5:30,243.0,240.0,2024-01,242.0,7622276,0.004449434,0.415221467,ENERGY
BPCL,231.53,1/23/2024 5:30,244.25,230.05,2024-01,244.25,18419550,-0.041482095,0.356515116,ENERGY
BPCL,238.58,1/24/2024 5:30,239.25,231.65,2024-01,232.5,15161312,0.030449618,0.397820483,ENERGY
BPCL,237.2,1/25/2024 5:30,244.18,235.5,2024-01,238.6,21346674,-0.005784223,0.389735177,ENERGY
BPCL,246.33,1/29/2024 5:30,250.7,234.7,2024-01,237.0,27869484,0.038490725,0.443227092,ENERGY
BPCL,252.1,1/30/2024 5:30,258.93,246.58,2024-01,248.43,44271876,0.023423862,0.477033044,ENERGY
BPCL,251.18,1/31/2024 5:30,256.27,249.28,2024-01,252.98,20707736,-0.003649345,0.47164284,ENERGY
BPCL,254.23,2/1/2024 5:30,257.65,249.55,2024-02,252.28,14008198,0.012142687,0.489512538,ENERGY
BPCL,279.18,2/2/2024 5:30,286.2,258.0,2024-02,258.68,77556082,0.09813948,0.635692524,ENERGY
BPCL,287.38,2/5/2024 5:30,294.4,278.52,2024-02,283.0,45025890,0.029371731,0.683735646,ENERGY
BPCL,304.65,2/6/2024 5:30,307.35,285.35,2024-02,289.98,45260656,0.060094648,0.784919147,ENERGY
BPCL,301.02,2/7/2024 5:30,310.0,299.65,2024-02,308.4,28791718,-0.011915313,0.763651277,ENERGY
BPCL,310.25,2/8/2024 5:30,317.68,303.2,2024-02,304.0,37522588,0.030662414,0.817729084,ENERGY
BPCL,307.15,2/9/2024 5:30,311.85,296.15,2024-02,311.5,29524266,-0.009991942,0.79956644,ENERGY
BPCL,295.23,2/12/2024 5:30,309.3,291.88,2024-02,307.4,17042236,-0.0388084,0.729728146,ENERGY
BPCL,292.15,2/13/2024 5:30,298.27,290.18,2024-02,295.98,12659942,-0.010432544,0.711682681,ENERGY
BPCL,311.83,2/14/2024 5:30,314.68,291.0,2024-02,291.0,47987362,0.067362656,0.826986173,ENERGY
BPCL,326.38,2/15/2024 5:30,328.48,311.55,2024-02,315.0,51245018,0.046660039,0.912233419,ENERGY
BPCL,327.3,2/16/2024 5:30,343.98,325.95,2024-02,333.0,55744810,0.0028188,0.917623623,ENERGY
BPCL,326.27,2/19/2024 5:30,333.35,325.43,2024-02,329.95,24997270,-0.00314696,0.911588938,ENERGY
BPCL,328.8,2/20/2024 5:30,332.0,318.63,2024-02,326.27,20913510,0.007754314,0.926411999,ENERGY
BPCL,316.6,2/21/2024 5:30,333.93,315.0,2024-02,331.8,17722264,-0.037104623,0.854933208,ENERGY
BPCL,312.95,2/22/2024 5:30,315.43,305.43,2024-02,314.5,27653580,-0.011528743,0.83354816,ENERGY
BPCL,308.98,2/23/2024 5:30,314.75,307.63,2024-02,311.02,12564690,-0.012685733,0.810288259,ENERGY
BPCL,313.58,2/26/2024 5:30,316.8,302.05,2024-02,308.5,23264196,0.014887695,0.837239278,ENERGY
BPCL,312.52,2/27/2024 5:30,316.35,308.15,2024-02,313.55,14881202,-0.003380318,0.831028826,ENERGY
BPCL,304.65,2/28/2024 5:30,312.77,303.05,2024-02,312.43,12645922,-0.025182388,0.784919147,ENERGY
BPCL,301.93,2/29/2024 5:30,305.9,297.23,2024-02,304.5,20515464,-0.008928278,0.768982892,ENERGY
BPCL,311.65,3/1/2024 5:30,313.63,304.5,2024-03,305.5,15763236,0.032192892,0.825931568,ENERGY
BPCL,312.6,3/2/2024 5:30,314.98,309.2,2024-03,312.5,625526,0.003048291,0.831497539,ENERGY
BPCL,320.23,3/4/2024 5:30,321.63,310.43,2024-03,312.6,14804172,0.024408189,0.876201078,ENERGY
BPCL,322.55,3/5/2024 5:30,324.75,316.05,2024-03,320.52,12317936,0.007244793,0.889793766,ENERGY
BPCL,319.18,3/6/2024 5:30,326.5,312.63,2024-03,321.5,18258188,-0.010447993,0.870049215,ENERGY
BPCL,312.35,3/7/2024 5:30,320.58,311.0,2024-03,318.5,11968574,-0.021398584,0.83003281,ENERGY
BPCL,313.2,3/11/2024 5:30,319.35,306.02,2024-03,308.5,15353008,0.002721306,0.83501289,ENERGY
BPCL,312.73,3/12/2024 5:30,317.68,308.33,2024-03,313.5,14074364,-0.001500639,0.832259199,ENERGY
BPCL,298.88,3/13/2024 5:30,314.0,297.1,2024-03,314.0,14910184,-0.044287404,0.751113194,ENERGY
BPCL,304.38,3/14/2024 5:30,307.0,296.2,2024-03,298.88,19372474,0.018402034,0.783337239,ENERGY
BPCL,293.23,3/15/2024 5:30,300.0,279.5,2024-03,294.13,57039318,-0.036631842,0.718010312,ENERGY
BPCL,291.15,3/18/2024 5:30,296.4,290.15,2024-03,293.23,10980494,-0.007093408,0.705823764,ENERGY
BPCL,278.85,3/19/2024 5:30,290.43,278.2,2024-03,290.0,21665634,-0.042246265,0.633759081,ENERGY
BPCL,283.33,3/20/2024 5:30,286.2,280.15,2024-03,280.5,17528566,0.016065985,0.660007031,ENERGY
BPCL,293.9,3/21/2024 5:30,294.85,286.27,2024-03,287.0,16625332,0.037306321,0.721935786,ENERGY
BPCL,296.4,3/22/2024 5:30,302.23,292.27,2024-03,294.5,21445540,0.008506295,0.736583079,ENERGY
BPCL,299.93,3/26/2024 5:30,301.9,292.68,2024-03,293.2,13567050,0.011909582,0.757265057,ENERGY
BPCL,297.6,3/27/2024 5:30,305.88,296.65,2024-03,302.5,10893576,-0.007768479,0.74361378,ENERGY
BPCL,301.2,3/28/2024 5:30,305.63,298.8,2024-03,300.45,12168632,0.012096774,0.764705882,ENERGY
BPCL,300.35,4/1/2024 5:30,304.48,299.08,2024-04,301.5,6260114,-0.002822045,0.759725803,ENERGY
BPCL,307.9,4/2/2024 5:30,310.15,300.0,2024-04,302.5,18944588,0.02513734,0.803960628,ENERGY
BPCL,305.48,4/3/2024 5:30,309.68,304.4,2024-04,306.5,12456516,-0.007859695,0.789782048,ENERGY
BPCL,299.25,4/4/2024 5:30,308.05,297.73,2024-04,307.0,15187270,-0.020394134,0.753280994,ENERGY
BPCL,295.23,4/5/2024 5:30,297.15,290.13,2024-04,296.77,17546990,-0.013433584,0.729728146,ENERGY
BPCL,295.98,4/8/2024 5:30,301.8,295.3,2024-04,297.98,11628512,0.002540392,0.734122334,ENERGY
BPCL,292.88,4/9/2024 5:30,298.6,291.75,2024-04,298.6,9089852,-0.010473681,0.715959691,ENERGY
BPCL,302.38,4/10/2024 5:30,304.35,292.5,2024-04,294.65,22286674,0.032436493,0.771619405,ENERGY
BPCL,300.6,4/12/2024 5:30,306.43,299.5,2024-04,302.38,13419366,-0.005886633,0.761190532,ENERGY
BPCL,294.77,4/15/2024 5:30,299.9,287.2,2024-04,295.1,16619074,-0.019394544,0.727033044,ENERGY
BPCL,296.15,4/16/2024 5:30,300.0,289.27,2024-04,292.5,11546770,0.004681616,0.73511835,ENERGY
BPCL,294.8,4/18/2024 5:30,308.8,292.77,2024-04,302.25,25834400,-0.004558501,0.727208812,ENERGY
BPCL,292.9,4/19/2024 5:30,294.95,282.1,2024-04,289.0,20996084,-0.006445047,0.716076869,ENERGY
BPCL,301.73,4/22/2024 5:30,304.4,296.5,2024-04,297.43,17525618,0.030146808,0.767811109,ENERGY
BPCL,296.5,4/23/2024 5:30,304.75,295.88,2024-04,304.15,11440602,-0.017333378,0.737168971,ENERGY
BPCL,296.68,4/24/2024 5:30,299.43,296.0,2024-04,299.0,9778936,0.000607083,0.738223576,ENERGY
BPCL,301.7,4/25/2024 5:30,302.9,294.02,2024-04,296.68,14346756,0.016920588,0.767635341,ENERGY
BPCL,304.73,4/26/2024 5:30,307.35,299.55,2024-04,301.15,9905056,0.010043089,0.78538786,ENERGY
BPCL,309.4,4/29/2024 5:30,312.25,303.6,2024-04,307.48,15908852,0.015325042,0.812749004,ENERGY
BPCL,303.68,4/30/2024 5:30,312.27,301.7,2024-04,312.0,12520696,-0.018487395,0.779235997,ENERGY
